run_id,problem_id,title_zh,contest,year,group,dataset_id,difficulty,difficulty_rank,difficulty_at_run,difficulty_source,difficulty_status,data_status,campaign_id,campaign_entry_status,database_status,stop_reason,created_at,updated_at,completed_at,attempt,compile_verdict,judge_verdict,passed_tests,total_tests,score,answer_correct,process_correct,strict_success,answer_only_ac,error_type,first_error_step_id,code_location,diagnosis_confidence,evidence_count,failure_pattern,initial_judge_verdict,initial_passed_tests,initial_total_tests,initial_score,initial_answer_correct,initial_process_correct,initial_error_type,initial_first_error_step_id,repair_round_count,repair_attempt_count,code_revision_count,proof_only_round_count,regression_count,repair_success,model_calls,successful_model_calls,failed_model_calls,model_duration_ms_sum,prompt_tokens_recorded,completion_tokens_recorded,reasoning_tokens_recorded,total_tokens_recorded,model_roles,best_revision_id,source_artifact_id,result_sha256,manifest_path,source_run_path
run_UKSNvkuV5T1IOmGH,noip2015_senior_substring,子串,NOIP,2015,senior,noip2015_senior,普及+/提高−,4,普及+/提高−,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,COMPLETED,2026-09-10T16:47:50.234541+00:00,2026-09-10T16:53:20.740473+00:00,2026-09-10T16:53:20.723771+00:00,1,OK,AC,10,10,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:10,AC,10,10,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,379282,14424,45618,42047,60042,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_lmdADwlKB56QSfO,91ad98a786d43c0271b3fe1c03a43b89d985e2184928b47192377a566820139f,data/manifests/noip2015_senior/noip2015_senior_substring.json,runs/run_UKSNvkuV5T1IOmGH
run_1daD1gXeoRNWm57J,noip2015_senior_transport,运输计划,NOIP,2015,senior,noip2015_senior,提高,5,提高,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,COMPLETED,2026-09-10T16:49:51.771936+00:00,2026-09-10T16:55:30.347339+00:00,2026-09-10T16:55:30.319799+00:00,1,OK,AC,20,20,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:20,AC,20,20,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,375470,17960,38694,33044,56654,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_LQbhykxmQgobO9,2a9b9dc9d4ec1bd5d094272cd4c0ec7281db4b434b623f9a2556e55331977ab6,data/manifests/noip2015_senior/noip2015_senior_transport.json,runs/run_1daD1gXeoRNWm57J
run_aI26zu6L1yVpXpr,noip2016_junior_magic,魔法阵,NOIP,2016,junior,noip2016_junior,普及+/提高−,4,普及+/提高−,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,COMPLETED,2026-09-10T16:55:21.809653+00:00,2026-09-10T17:01:57.395100+00:00,2026-09-10T17:01:57.376701+00:00,1,OK,AC,20,20,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:20,AC,20,20,100.0,True,False,RESULT_CORRECT_PROCESS_INVALID,R6,1,1,0,1,0,True,7,7,0,496218,42113,61492,51189,103605,algorithm_critic:2;code_critic:2;code_repair_agent:1;problem_analyst:1;solver:1,r000,source_Q9GCAE9bQnldgfaj,62c0155459b5ff324c709124c416e8d995d08eb5e7330aca2276873abe70cbad,data/manifests/noip2016_junior/noip2016_junior_magic.json,runs/run_aI26zu6L1yVpXpr
run_38hzQ4lU1qvvdKDt,noip2016_junior_pencil,买铅笔,NOIP,2016,junior,noip2016_junior,入门,1,入门,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,COMPLETED,2026-09-10T16:55:31.701473+00:00,2026-09-10T16:57:41.378067+00:00,2026-09-10T16:57:41.357771+00:00,1,OK,AC,20,20,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:20,AC,20,20,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,140735,15543,16990,12470,32533,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_YHKLIUkRvUpR1CR,37396b21146273ecf57d229f237356a569f9575ffcbf559d74cdcc279b1ece0c,data/manifests/noip2016_junior/noip2016_junior_pencil.json,runs/run_38hzQ4lU1qvvdKDt
run_0IsBDJa58dKOJfHi,noip2016_junior_port,海港,NOIP,2016,junior,noip2016_junior,普及,3,普及,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,COMPLETED,2026-09-10T16:57:45.486793+00:00,2026-09-10T17:01:19.330932+00:00,2026-09-10T17:01:19.310633+00:00,1,OK,AC,20,20,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:20,AC,20,20,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,252657,17617,25506,20843,43123,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_KQo7r8evBBHcMfXa,5c5849e74179c70d28a01a35538f4e96ac77f01b9450469b9f3105ecf9eef720,data/manifests/noip2016_junior/noip2016_junior_port.json,runs/run_0IsBDJa58dKOJfHi
run_02P4gM2cIubohU,noip2016_senior_angrybirds,愤怒的小鸟,NOIP,2016,senior,noip2016_senior,提高,5,提高,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,STALLED,2026-09-10T17:01:25.647248+00:00,2026-09-10T17:24:44.329596+00:00,2026-09-10T17:24:44.286991+00:00,1,OK,WA,19,20,95.0,False,False,False,False,IMPLEMENTATION_MISMATCH,S3,precompute_shots: 'const double EPS = 1e-6;' and 'if (fabs(y_pred - yk) < EPS)' (// [STEP S3]),0.95,10,AC:19;WA:1,WA,19,20,95.0,False,False,IMPLEMENTATION_MISMATCH,S3,2,2,2,0,0,False,13,13,0,1542281,93391,192457,177386,285848,algorithm_critic:3;code_critic:3;code_critic_recheck:3;code_repair_agent:2;problem_analyst:1;solver:1,r000,source_nxmiUYWbpCGkNZxy,2c3ae06db78fd099415954eb0842d60164e76379878e448aa56190d1c88c81ac,data/manifests/noip2016_senior/noip2016_senior_angrybirds.json,runs/run_02P4gM2cIubohU
run_99cJxBllXGjBzo7B,noip2016_senior_earthworm,蚯蚓,NOIP,2016,senior,noip2016_senior,提高,5,提高,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,COMPLETED,2026-09-10T17:02:03.443250+00:00,2026-09-10T17:07:31.394910+00:00,2026-09-10T17:07:31.373669+00:00,1,OK,AC,20,20,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:20,AC,20,20,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,371937,22987,42055,36509,65042,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_hNMYzJFiJOK20,5b016ea54f19958500c214fe03b29cdbb198bc0205a99eb58b0df5d6ed4d48b2,data/manifests/noip2016_senior/noip2016_senior_earthworm.json,runs/run_99cJxBllXGjBzo7B
run_6caACw1IUkzpoaOE,noip2016_senior_problem,组合数问题,NOIP,2016,senior,noip2016_senior,普及,3,普及,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,COMPLETED,2026-09-10T17:07:32.167703+00:00,2026-09-10T17:11:14.608119+00:00,2026-09-10T17:11:14.587204+00:00,1,OK,AC,20,20,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:20,AC,20,20,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,260032,15478,24865,20550,40343,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_9dtUdvSwrdhURIVH,3670aced76f410be0a3f984410d43d6f99cf711760d225370e15422d82ac96fc,data/manifests/noip2016_senior/noip2016_senior_problem.json,runs/run_6caACw1IUkzpoaOE
run_VnsdgSApQFhN5aR9,noip2016_senior_toy,玩具谜题,NOIP,2016,senior,noip2016_senior,普及−,2,普及−,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,COMPLETED,2026-09-10T17:11:16.490764+00:00,2026-09-10T17:13:59.437419+00:00,2026-09-10T17:13:59.407895+00:00,1,OK,AC,20,20,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:20,AC,20,20,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,177188,18702,21065,16891,39767,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_eXFhemJL25QbSzF,ec7e4e55ce562c4a300847b2b8a71bb5b14346525b87d23a4857b5fa32f1b565,data/manifests/noip2016_senior/noip2016_senior_toy.json,runs/run_VnsdgSApQFhN5aR9
run_Y7Ys6c6YegTHoMdR,noip2020_senior_string,字符串匹配,NOIP,2020,senior,noip2020_senior,提高+/省选−,6,提高+/省选−,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,COMPLETED,2026-09-10T17:14:03.197648+00:00,2026-09-10T17:25:04.778922+00:00,2026-09-10T17:25:04.752597+00:00,1,OK,AC,25,25,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:25,AC,25,25,100.0,True,False,RESULT_CORRECT_PROCESS_INVALID,S6,1,1,0,1,0,True,7,7,0,802407,38841,92017,82181,130858,algorithm_critic:2;code_critic:2;code_repair_agent:1;problem_analyst:1;solver:1,r000,source_0d3BcxQCpzjFLjq,05cab9b89cb088895cbedd12cbf1b9875ba1dbe30808981fafd365e4d3f0e1b1,data/manifests/noip2020_senior/noip2020_senior_string.json,runs/run_Y7Ys6c6YegTHoMdR
run_8QdbRtXFl1h6BVSp,noip2020_senior_water,排水系统,NOIP,2020,senior,noip2020_senior,普及,3,普及,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,COMPLETED,2026-09-10T17:24:45.527625+00:00,2026-09-10T17:28:55.035819+00:00,2026-09-10T17:28:55.013732+00:00,1,OK,AC,10,10,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:10,AC,10,10,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,304643,17247,37785,32824,55032,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_qgVuQ0ggkFsEmcH,7d6aacaccdc95978e11bf5118c357ce6742122150d12eeb22747c8611f07ea44,data/manifests/noip2020_senior/noip2020_senior_water.json,runs/run_8QdbRtXFl1h6BVSp
run_D72h4ekEJFjHQTp,noip2021_senior_number,报数,NOIP,2021,senior,noip2021_senior,普及,3,普及,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,COMPLETED,2026-09-10T17:25:06.497683+00:00,2026-09-10T17:30:45.629330+00:00,2026-09-10T17:30:45.603917+00:00,1,OK,AC,10,10,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:10,AC,10,10,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,388218,16055,47770,43567,63825,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_aIC1tvGxkrV7xXlp,6441f738e769f52eb66d8708871ca9d97aff45f41c0a524ee95781e944b41044,data/manifests/noip2021_senior/noip2021_senior_number.json,runs/run_D72h4ekEJFjHQTp
run_o8A7R6ftssPziSL,noip2021_senior_sequence,数列,NOIP,2021,senior,noip2021_senior,提高+/省选−,6,提高+/省选−,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,COMPLETED,2026-09-10T17:28:58.021597+00:00,2026-09-10T17:33:21.614345+00:00,2026-09-10T17:33:21.590831+00:00,1,OK,AC,20,20,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:20,AC,20,20,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,297453,13958,38790,34203,52748,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_jTU8QHXe5cYrrYpf,e8fa118dc874d9524c85457aed9ccaf52551d64cb6e2115ff38788a112b3cb61,data/manifests/noip2021_senior/noip2021_senior_sequence.json,runs/run_o8A7R6ftssPziSL
run_NTDFmqoRKKpYRFY2,noip2022_senior_barrack,建造军营,NOIP,2022,senior,noip2022_senior,提高+/省选−,6,提高+/省选−,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,COMPLETED,2026-09-10T17:30:48.666524+00:00,2026-09-10T18:13:38.057397+00:00,2026-09-10T18:13:38.010183+00:00,1,OK,AC,20,20,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:20,WA,0,20,0.0,False,False,WRONG_ALGORITHM,S8,3,3,3,0,0,True,16,15,1,2777969,110281,351846,283538,462127,algorithm_critic:4;code_critic:4;code_critic_recheck:2;code_repair_agent:3;problem_analyst:1;solver:2,r003,source_r4xyF68bH4G78BLh,07b8b566fbf985385f2d871de55cdc04e78da40441517e33912ab7c1e05a2ae0,data/manifests/noip2022_senior/noip2022_senior_barrack.json,runs/run_NTDFmqoRKKpYRFY2
run_ftIlMKTJzO6eGym,noip2022_senior_plant,种花,NOIP,2022,senior,noip2022_senior,普及+/提高−,4,普及+/提高−,run_result,LABELED,official,collection-20260910T103603Z,COMPLETED,COMPLETED,COMPLETED,2026-09-10T17:33:25.374603+00:00,2026-09-10T17:38:45.551669+00:00,2026-09-10T17:38:45.530254+00:00,1,OK,AC,16,16,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:16,AC,16,16,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,362311,21316,46476,41070,67792,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_dLIZVBdgzrIxHv,8ed00a728fd6315bec40501c05c4230533cf36959b5a9e4d6e1a0840ae370416,data/manifests/noip2022_senior/noip2022_senior_plant.json,runs/run_ftIlMKTJzO6eGym
run_6lM8esiB5J126bUv,noip2021_senior_chess,棋局,NOIP,2021,senior,noip2021_senior,NOI/NOI+/CTS,8,NOI/NOI+/CTS,run_result,LABELED,official,collection-20260911T013612Z,COMPLETED,COMPLETED,STALLED,2026-09-11T01:36:12.881497+00:00,2026-09-11T02:27:28.669049+00:00,2026-09-11T02:27:28.606378+00:00,2,OK,TLE,5,25,20.0,False,False,False,False,COMPLEXITY_TLE,,,1.0,9,AC:5;TLE:13;WA:7,,,,,False,False,COMPILE_ERROR,,5,5,5,0,0,False,11,7,4,2574358,103917,233164,189766,337081,code_repair_agent:6;problem_analyst:1;solver:4,r003,source_qPy1UObK3u3jP2Ca,4acd0b5dd24abe339c5ef6b569a9c93ead6cbe9bdad3f0ab9f8d646ea36b80b7,data/manifests/noip2021_senior/noip2021_senior_chess.json,runs/run_6lM8esiB5J126bUv
run_OVXoF70wwqzDYVk,csps2020_senior_zoo,动物园,CSP-S,2020,senior,csps2020_senior,普及,3,普及,run_result,LABELED,official,collection-20260911T013612Z,COMPLETED,COMPLETED,COMPLETED,2026-09-11T01:36:12.903926+00:00,2026-09-11T01:40:02.899442+00:00,2026-09-11T01:40:02.875661+00:00,1,OK,AC,20,20,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:20,AC,20,20,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,274749,16817,32383,27644,49200,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_cgGILWoG5C6zI7p,0551176be9968a5c38488e0f447616a1eb1c4a73971a88cc0d3152abe814c3d5,data/manifests/csps2020_senior/csps2020_senior_zoo.json,runs/run_OVXoF70wwqzDYVk
run_m4f2CLks1kqFAPhO,csps2021_senior_airport,廊桥分配,CSP-S,2021,senior,csps2021_senior,普及+/提高−,4,普及+/提高−,run_result,LABELED,official,collection-20260911T013612Z,COMPLETED,COMPLETED,COMPLETED,2026-09-11T01:40:08.750901+00:00,2026-09-11T01:51:08.272782+00:00,2026-09-11T01:51:08.244543+00:00,1,OK,AC,20,20,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:20,WA,5,20,25.0,False,False,WRONG_ALGORITHM,S2,1,1,1,0,0,True,9,8,1,724608,47029,81395,73638,128424,algorithm_critic:2;code_critic:3;code_critic_recheck:1;code_repair_agent:1;problem_analyst:1;solver:1,r001,source_nYZhpj6zLZd2nt,c6df082d71bddac099e82f8e8ad997e689dc1635070ea9d1e87975ad050145b3,data/manifests/csps2021_senior/csps2021_senior_airport.json,runs/run_m4f2CLks1kqFAPhO
run_XxizWkxoD2IJCvM,csps2021_senior_bracket,括号序列,CSP-S,2021,senior,csps2021_senior,提高+/省选−,6,提高+/省选−,run_result,LABELED,official,collection-20260911T013612Z,COMPLETED,COMPLETED,COMPLETED,2026-09-11T01:51:14.479018+00:00,2026-09-11T01:58:32.427696+00:00,2026-09-11T01:58:32.404256+00:00,1,OK,AC,20,20,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:20,AC,20,20,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,5,4,1,529624,16824,59358,53895,76182,algorithm_critic:2;code_critic:1;problem_analyst:1;solver:1,r000,source_gMTv6ryqt0yfatTD,32c8604aee8334e9b7d382e9dce965e7d91ea1fb85ce60551860a14396855489,data/manifests/csps2021_senior/csps2021_senior_bracket.json,runs/run_XxizWkxoD2IJCvM
run_ogSNVlvSTdibvV9T,csps2024_senior_detect,超速检测,CSP-S,2024,senior,csps2024_senior,普及+/提高−,4,普及+/提高−,run_result,LABELED,official,collection-20260911T013612Z,COMPLETED,COMPLETED,COMPLETED,2026-09-11T01:58:39.393056+00:00,2026-09-11T02:10:32.057822+00:00,2026-09-11T02:10:32.026004+00:00,1,OK,AC,10,10,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:10,WA,4,10,40.0,False,False,WRONG_ALGORITHM,S3,1,1,1,0,0,True,8,8,0,839717,53859,97543,87693,151402,algorithm_critic:2;code_critic:2;code_critic_recheck:1;code_repair_agent:1;problem_analyst:1;solver:1,r001,source_ZEuPRwkekPtVmuC,a7b6bfe67d4c5ca898eaa8f1833ce7c1d9472fa53e9ce460ce25fbc91604d1ae,data/manifests/csps2024_senior/csps2024_senior_detect.json,runs/run_ogSNVlvSTdibvV9T
run_DkeCIJ2mX9q7Lnl,csps2024_senior_duel,决斗,CSP-S,2024,senior,csps2024_senior,普及−,2,普及−,run_result,LABELED,official,collection-20260911T013612Z,COMPLETED,COMPLETED,COMPLETED,2026-09-11T02:10:37.924781+00:00,2026-09-11T02:16:03.934988+00:00,2026-09-11T02:16:03.902562+00:00,1,OK,AC,20,20,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:20,AC,20,20,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,368969,15397,44044,39272,59441,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_DihBj8rVkUYgzXW8,0cb4e06f38b7867849766ee2bb3a3142d1976295c30c6caa1ec706f9edcc0b5f,data/manifests/csps2024_senior/csps2024_senior_duel.json,runs/run_DkeCIJ2mX9q7Lnl
run_pIvid6bvH23GS,noip2015_senior_message,信息传递,NOIP,2015,senior,noip2015_senior,普及,3,普及,run_result,LABELED,official,collection-20260911T013612Z,COMPLETED,COMPLETED,COMPLETED,2026-09-11T02:16:11.808283+00:00,2026-09-11T02:19:11.032338+00:00,2026-09-11T02:19:11.016565+00:00,1,OK,AC,10,10,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:10,AC,10,10,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,221266,13341,25396,21022,38737,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_zQNmnfAMEXcNsz7r,151b4da753bd00348ddb8dc6197f3c4aaa525ba56d9b7d55c239eb321c6e259b,data/manifests/noip2015_senior/noip2015_senior_message.json,runs/run_pIvid6bvH23GS
run_vcHjYi4YneuEcoc,noip2016_junior_date,回文日期,NOIP,2016,junior,noip2016_junior,普及−,2,普及−,run_result,LABELED,official,collection-20260911T013612Z,COMPLETED,COMPLETED,COMPLETED,2026-09-11T02:19:13.371429+00:00,2026-09-11T02:21:58.729696+00:00,2026-09-11T02:21:58.709416+00:00,1,OK,AC,10,10,100.0,True,True,True,False,UNRESOLVED,,,0.9,6,AC:10,AC,10,10,100.0,True,True,UNRESOLVED,,0,0,0,0,0,False,4,4,0,193546,14073,23141,19405,37214,algorithm_critic:1;code_critic:1;problem_analyst:1;solver:1,r000,source_fyL9FXrolBqowUj2,bf8ad452f7b4bff67318fca9e326f00052ea8fe104acc95bf45bd64e4a3e0d76,data/manifests/noip2016_junior/noip2016_junior_date.json,runs/run_vcHjYi4YneuEcoc
